986460,"MACTAN",,8.0,10.300,123.967,24,PHL,5,CHN,Am
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
04/24/2006,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,28.1,B,8,26.1,B,8,89,E,9,1006,B,8,80,B,8,3.0,B,8,10000,B,8,77777,B,8,5.8,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,28.0,A,7,26.0,A,7,89,E,9,1006,A,7,80,A,7,3.0,A,7,10000,A,7,77777,A,7,5.7,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,27.8,B,8,25.8,B,8,89,E,9,1006,B,8,80,B,8,3.0,B,8,10000,B,8,77777,B,8,5.6,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,27.7,B,8,25.6,B,8,88,E,9,1006,B,8,90,B,8,3.0,B,8,10000,B,8,77777,B,8,5.6,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,27.5,A,7,25.4,A,7,88,E,9,1006,A,7,90,A,7,3.0,A,7,10000,A,7,77777,A,7,5.5,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,06:00,36,619,12,E,5,28,E,5,12,E,5,1357,E,5,0,E,5,1279,E,5,49,E,5,7,B,8,99,C,9,28.2,C,8,25.8,C,8,87,E,9,1007,B,8,90,B,8,3.0,B,8,10000,B,8,77777,B,8,5.6,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,07:00,321,1351,96,E,5,57,E,5,83,E,5,10495,E,5,1090,E,5,9057,E,5,385,E,5,8,B,8,99,C,9,29.0,C,8,26.3,C,8,85,E,9,1007,B,8,60,B,8,3.0,B,8,10000,B,8,10500,B,8,5.8,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,08:00,636,1351,215,E,5,57,E,5,188,E,5,23755,E,5,3079,E,5,20911,E,5,986,E,5,9,A,7,99,C,9,29.8,A,7,26.8,A,7,84,E,9,1008,A,7,60,A,7,3.0,A,7,10000,A,7,10500,A,7,6.1,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,09:00,913,1351,325,E,5,51,E,5,291,E,5,36508,E,5,3292,E,5,32822,E,5,1645,E,5,9,B,8,99,C,9,30.1,C,8,26.9,C,8,83,E,9,1008,B,8,60,B,8,2.7,B,8,10000,B,8,8500,B,8,6.1,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,10:00,1131,1351,411,E,5,45,E,5,373,E,5,46729,E,5,3015,E,5,42767,E,5,2167,E,5,9,B,8,99,C,9,30.4,C,8,26.8,C,8,81,E,9,1008,B,8,50,B,8,2.3,B,8,10000,B,8,6500,B,8,6.1,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,11:00,1275,1351,472,E,5,43,E,5,431,E,5,54179,E,5,2975,E,5,49884,E,5,2360,E,5,9,A,7,99,C,9,30.6,A,7,26.6,A,7,79,E,9,1008,A,7,50,A,7,2.0,A,7,10000,A,7,4500,A,7,6.0,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,12:00,1337,1351,513,E,5,50,E,5,463,E,5,59064,E,5,3569,E,5,53738,E,5,2211,E,5,9,B,8,99,C,9,31.0,C,8,26.2,C,8,76,E,9,1007,B,8,50,B,8,2.7,B,8,10000,B,8,6500,B,8,5.8,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,13:00,1311,1351,515,E,5,59,E,5,458,E,5,59216,E,5,4209,E,5,53078,E,5,2353,E,5,9,B,8,99,C,9,31.3,C,8,25.9,C,8,73,E,9,1007,B,8,50,B,8,3.3,B,8,10000,B,8,8500,B,8,5.7,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,14:00,1199,1351,482,E,5,72,E,5,418,E,5,54990,E,5,5153,E,5,48077,E,5,2403,E,5,9,A,7,99,C,9,31.5,A,7,25.7,A,7,71,E,9,1007,A,7,50,A,7,4.0,A,7,10000,A,7,10500,A,7,5.6,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,15:00,1009,1351,383,E,5,63,E,5,336,E,5,43232,E,5,4311,E,5,38180,E,5,1936,E,5,9,B,8,99,C,9,31.3,C,8,26.0,C,8,74,E,9,1006,B,8,50,B,8,3.7,B,8,10000,B,8,10500,B,8,5.7,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,16:00,755,1351,263,E,5,55,E,5,232,E,5,29234,E,5,3356,E,5,25940,E,5,1259,E,5,9,B,8,99,C,9,30.9,C,8,26.4,C,8,77,E,9,1005,B,8,80,B,8,3.3,B,8,10000,B,8,10500,B,8,5.9,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,17:00,453,1351,134,E,5,44,E,5,119,E,5,14769,E,5,1651,E,5,13198,E,5,587,E,5,9,A,7,99,C,9,30.4,A,7,26.8,A,7,81,E,9,1004,A,7,80,A,7,3.0,A,7,10000,A,7,10500,A,7,6.1,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,18:00,138,1271,29,E,5,28,E,5,26,E,5,3190,E,5,0,E,5,2880,E,5,112,E,5,8,B,8,99,C,9,29.8,C,8,26.9,C,8,84,E,9,1005,B,8,80,B,8,2.7,B,8,10000,B,8,8000,B,8,6.1,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,29.3,B,8,26.8,B,8,86,E,9,1006,B,8,50,B,8,2.3,B,8,10000,B,8,5500,B,8,6.1,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,28.8,A,7,26.8,A,7,89,E,9,1006,A,7,50,A,7,2.0,A,7,10000,A,7,3000,A,7,6.1,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,28.7,B,8,26.7,B,8,89,E,9,1007,B,8,50,B,8,2.7,B,8,10000,B,8,3000,B,8,6.0,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,28.5,B,8,26.5,B,8,89,E,9,1007,B,8,50,B,8,3.3,B,8,10000,B,8,77777,B,8,5.9,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,28.4,A,7,26.4,A,7,89,E,9,1007,A,7,50,A,7,4.0,A,7,10000,A,7,77777,A,7,5.9,F,9,,,,,,,0.0,1,?,0,3
04/24/2006,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,28.2,B,8,26.3,B,8,89,E,9,1006,B,8,50,B,8,3.7,B,8,10000,B,8,77777,B,8,5.8,F,9,,,,,,,0.0,1,?,0,3
04/25/2006,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,28.0,B,8,26.3,B,8,91,E,9,1006,B,8,50,B,8,3.3,B,8,10000,B,8,77777,B,8,5.8,F,9,,,,,,,0.0,1,?,0,3
04/25/2006,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,27.8,A,7,26.2,A,7,91,E,9,1005,A,7,50,A,7,3.0,A,7,10000,A,7,77777,A,7,5.8,F,9,,,,,,,0.0,1,?,0,3
04/25/2006,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,27.3,B,8,25.9,B,8,92,E,9,1005,B,8,50,B,8,3.0,B,8,10000,B,8,77777,B,8,5.7,F,9,,,,,,,0.0,1,?,0,3
04/25/2006,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,26.8,B,8,25.5,B,8,93,E,9,1005,B,8,360,B,8,3.0,B,8,10000,B,8,77777,B,8,5.5,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,26.3,A,7,25.2,A,7,94,E,9,1006,A,7,360,A,7,3.0,A,7,10000,A,7,77777,A,7,5.4,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,06:00,37,628,13,E,5,34,E,5,12,E,5,1399,E,5,0,E,5,1304,E,5,50,E,5,6,B,8,99,C,9,27.3,C,8,26.1,C,8,93,E,9,1006,B,8,360,B,8,3.3,B,8,10000,B,8,77777,B,8,5.8,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,07:00,323,1350,101,E,5,67,E,5,85,E,5,11040,E,5,1290,E,5,9328,E,5,399,E,5,7,B,8,99,C,9,28.4,C,8,26.9,C,8,92,E,9,1006,B,8,50,B,8,3.7,B,8,10000,B,8,77777,B,8,6.1,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,08:00,637,1350,236,E,5,82,E,5,197,E,5,25926,E,5,4496,E,5,21767,E,5,1031,E,5,8,A,7,99,C,9,29.6,A,7,27.4,A,7,88,E,9,1007,A,7,50,A,7,4.0,A,7,10000,A,7,77777,A,7,6.3,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,09:00,913,1350,369,E,5,92,E,5,307,E,5,41214,E,5,6076,E,5,34489,E,5,1735,E,5,8,B,8,99,C,9,30.2,C,8,26.9,C,8,83,E,9,1007,B,8,50,B,8,4.0,B,8,10000,B,8,77777,B,8,6.1,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,10:00,1130,1350,478,E,5,97,E,5,397,E,5,54122,E,5,6825,E,5,45286,E,5,2303,E,5,8,B,8,99,C,9,30.7,C,8,26.3,C,8,77,E,9,1007,B,8,40,B,8,4.0,B,8,10000,B,8,77777,B,8,5.8,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,11:00,1275,1350,519,E,5,73,E,5,450,E,5,59419,E,5,5217,E,5,51965,E,5,2465,E,5,9,A,7,99,C,9,31.0,A,7,26.0,A,7,75,E,9,1007,A,7,40,A,7,4.0,A,7,10000,A,7,77777,A,7,5.7,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,12:00,1336,1350,534,E,5,63,E,5,472,E,5,61383,E,5,4501,E,5,54602,E,5,2257,E,5,9,B,8,99,C,9,31.3,C,8,26.5,C,8,76,E,9,1006,B,8,40,B,8,4.3,B,8,10000,B,8,77777,B,8,5.9,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,13:00,1309,1350,513,E,5,57,E,5,457,E,5,58828,E,5,3987,E,5,52839,E,5,2351,E,5,9,B,8,99,C,9,31.5,C,8,27.1,C,8,78,E,9,1005,B,8,80,B,8,4.7,B,8,10000,B,8,10500,B,8,6.2,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,14:00,1198,1350,458,E,5,55,E,5,409,E,5,52171,E,5,3719,E,5,46933,E,5,2350,E,5,9,A,7,99,C,9,31.5,A,7,27.6,A,7,80,E,9,1004,A,7,80,A,7,5.0,A,7,10000,A,7,10500,A,7,6.4,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,15:00,1008,1350,362,E,5,47,E,5,326,E,5,40766,E,5,3049,E,5,37016,E,5,1878,E,5,9,B,8,99,C,9,31.2,C,8,27.6,C,8,81,E,9,1004,B,8,80,B,8,4.3,B,8,10000,B,8,8000,B,8,6.4,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,16:00,754,1350,252,E,5,46,E,5,226,E,5,28004,E,5,2651,E,5,25298,E,5,1228,E,5,9,B,8,99,C,9,30.8,C,8,27.4,C,8,82,E,9,1004,B,8,50,B,8,3.7,B,8,10000,B,8,5500,B,8,6.3,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,17:00,452,1350,130,E,5,40,E,5,117,E,5,14373,E,5,1433,E,5,12963,E,5,576,E,5,9,A,7,99,C,9,30.3,A,7,27.2,A,7,84,E,9,1004,A,7,50,A,7,3.0,A,7,10000,A,7,3000,A,7,6.2,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,18:00,138,1272,30,E,5,33,E,5,27,E,5,3345,E,5,0,E,5,2985,E,5,117,E,5,8,B,8,99,C,9,29.9,C,8,27.0,C,8,84,E,9,1005,B,8,50,B,8,3.7,B,8,10000,B,8,3000,B,8,6.1,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,29.6,B,8,26.8,B,8,85,E,9,1005,B,8,50,B,8,4.3,B,8,10000,B,8,77777,B,8,6.1,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,29.2,A,7,26.6,A,7,86,E,9,1006,A,7,50,A,7,5.0,A,7,10000,A,7,77777,A,7,6.0,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,29.1,B,8,26.6,B,8,86,E,9,1007,B,8,50,B,8,4.3,B,8,10000,B,8,77777,B,8,6.0,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.9,B,8,26.5,B,8,87,E,9,1007,B,8,90,B,8,3.7,B,8,10000,B,8,3000,B,8,5.9,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,28.8,A,7,26.5,A,7,87,E,9,1007,A,7,90,A,7,3.0,A,7,10000,A,7,3000,A,7,5.9,F,9,,,,,,,0.0,1,?,0,2
04/25/2006,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,28.6,B,8,26.4,B,8,88,E,9,1007,B,8,90,B,8,3.0,B,8,10000,B,8,3000,B,8,5.9,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,28.5,B,8,26.3,B,8,88,E,9,1006,B,8,80,B,8,3.0,B,8,10000,B,8,3000,B,8,5.8,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,28.3,A,7,26.2,A,7,88,E,9,1005,A,7,80,A,7,3.0,A,7,10000,A,7,3000,A,7,5.8,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,27.9,B,8,26.0,B,8,89,E,9,1005,B,8,80,B,8,2.7,B,8,10000,B,8,3000,B,8,5.7,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,27.4,B,8,25.9,B,8,92,E,9,1005,B,8,360,B,8,2.3,B,8,10000,B,8,3000,B,8,5.7,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,27.0,A,7,25.7,A,7,93,E,9,1005,A,7,360,A,7,2.0,A,7,10000,A,7,3000,A,7,5.6,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,06:00,38,637,11,E,5,20,E,5,10,E,5,1179,E,5,0,E,5,1121,E,5,43,E,5,9,B,8,99,C,9,27.7,C,8,25.9,C,8,90,E,9,1005,B,8,360,B,8,2.3,B,8,10000,B,8,3000,B,8,5.7,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,07:00,324,1349,88,E,5,39,E,5,78,E,5,9636,E,5,721,E,5,8632,E,5,366,E,5,9,B,8,99,C,9,28.6,C,8,26.1,C,8,86,E,9,1005,B,8,80,B,8,2.7,B,8,10000,B,8,3000,B,8,5.8,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,08:00,638,1349,218,E,5,59,E,5,190,E,5,24071,E,5,3259,E,5,21108,E,5,995,E,5,9,A,7,99,C,9,29.4,A,7,26.3,A,7,83,E,9,1005,A,7,80,A,7,3.0,A,7,10000,A,7,3000,A,7,5.8,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,09:00,913,1349,341,E,5,64,E,5,298,E,5,38282,E,5,4229,E,5,33626,E,5,1687,E,5,9,B,8,99,C,9,30.0,C,8,26.4,C,8,81,E,9,1005,B,8,80,B,8,3.5,B,8,10000,B,8,3000,B,8,5.9,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,10:00,1130,1349,440,E,5,64,E,5,386,E,5,49956,E,5,4442,E,5,44169,E,5,2242,E,5,9,B,8,99,C,9,30.5,C,8,26.5,C,8,79,E,9,1005,B,8,80,B,8,4.0,B,8,10000,B,8,3000,B,8,5.9,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,11:00,1274,1349,522,E,5,75,E,5,451,E,5,59705,E,5,5332,E,5,51990,E,5,2469,E,5,9,B,8,99,C,9,31.1,C,8,26.5,C,8,77,E,9,1005,B,8,50,B,8,4.5,B,8,10000,B,8,3000,B,8,5.9,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,12:00,1335,1349,553,E,5,77,E,5,477,E,5,63427,E,5,5467,E,5,55152,E,5,2288,E,5,9,B,8,99,C,9,31.6,C,8,26.6,C,8,75,E,9,1005,B,8,50,B,8,5.0,B,8,10000,B,8,3000,B,8,6.0,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,13:00,1308,1349,545,E,5,80,E,5,467,E,5,62451,E,5,5719,E,5,53948,E,5,2408,E,5,9,B,8,99,C,9,31.9,C,8,26.6,C,8,74,E,9,1005,B,8,50,B,8,5.5,B,8,10000,B,8,3000,B,8,6.0,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,14:00,1197,1349,490,E,5,79,E,5,420,E,5,55716,E,5,5516,E,5,48133,E,5,2412,E,5,9,A,7,99,C,9,31.8,A,7,26.7,A,7,74,E,9,1005,A,7,50,A,7,6.0,A,7,10000,A,7,3000,A,7,6.0,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,15:00,1007,1349,389,E,5,69,E,5,338,E,5,43830,E,5,4640,E,5,38301,E,5,1946,E,5,9,B,8,99,C,9,31.1,C,8,26.7,C,8,78,E,9,1004,B,8,50,B,8,6.7,B,8,10000,B,8,3000,B,8,6.0,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,16:00,753,1349,272,E,5,66,E,5,236,E,5,30261,E,5,4015,E,5,26336,E,5,1280,E,5,9,B,8,99,C,9,30.3,C,8,26.5,C,8,80,E,9,1004,B,8,40,B,8,7.3,B,8,10000,B,8,3000,B,8,5.9,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,17:00,452,1349,146,E,5,61,E,5,125,E,5,15994,E,5,2432,E,5,13813,E,5,616,E,5,9,A,7,99,C,9,29.5,A,7,26.3,A,7,83,E,9,1004,A,7,40,A,7,8.0,A,7,10000,A,7,3000,A,7,5.8,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,18:00,138,1272,37,E,5,30,E,5,34,E,5,4028,E,5,0,E,5,3701,E,5,147,E,5,7,B,8,99,C,9,29.1,C,8,25.9,C,8,83,E,9,1004,B,8,40,B,8,7.0,B,8,10000,B,8,3000,B,8,5.7,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,28.8,B,8,26.0,B,8,85,E,9,1005,B,8,40,B,8,6.0,B,8,10000,B,8,77777,B,8,5.7,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,A,7,99,C,9,28.4,A,7,25.9,A,7,86,E,9,1006,A,7,40,A,7,5.0,A,7,10000,A,7,77777,A,7,5.7,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,28.3,B,8,26.6,B,8,91,E,9,1006,B,8,40,B,8,4.3,B,8,10000,B,8,77777,B,8,6.0,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,28.3,B,8,27.2,B,8,94,E,9,1007,B,8,10,B,8,3.7,B,8,10000,B,8,3000,B,8,6.2,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,28.2,A,7,27.9,A,7,98,E,9,1007,A,7,10,A,7,3.0,A,7,10000,A,7,3000,A,7,6.5,F,9,,,,,,,0.0,1,?,0,2
04/26/2006,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.0,B,8,27.7,B,8,98,E,9,1007,B,8,10,B,8,2.3,B,8,10000,B,8,3000,B,8,6.4,F,9,,,,,,,0.0,1,?,0,2
04/27/2006,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,27.9,B,8,27.4,B,8,97,E,9,1006,B,8,360,B,8,1.7,B,8,10000,B,8,3000,B,8,6.3,F,9,,,,,,,0.0,1,?,0,2
04/27/2006,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,27.7,A,7,27.2,A,7,97,E,9,1006,A,7,360,A,7,1.0,A,7,10000,A,7,3000,A,7,6.2,F,9,,,,,,,0.0,1,B,8,2
04/27/2006,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,27.5,B,8,26.6,B,8,95,E,9,1006,B,8,360,B,8,1.0,B,8,10000,B,8,2800,B,8,6.0,F,9,,,,,,,0.0,1,B,8,2
04/27/2006,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,27.3,B,8,26.0,B,8,93,E,9,1006,B,8,160,B,8,1.0,B,8,10000,B,8,2600,B,8,5.7,F,9,,,,,,,0.0,1,B,8,2
04/27/2006,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,27.1,A,7,25.4,A,7,90,E,9,1006,A,7,160,A,7,1.0,A,7,10000,A,7,2400,A,7,5.5,F,9,,,,,,,0.0,1,B,8,2
04/27/2006,06:00,39,646,11,E,5,18,E,5,11,E,5,1232,E,5,0,E,5,1178,E,5,45,E,5,9,B,8,99,C,9,27.7,C,8,25.3,C,8,87,E,9,1007,B,8,160,B,8,1.3,B,8,10000,B,8,2600,B,8,5.5,F,9,,,,,,,0.0,1,B,8,2
04/27/2006,07:00,326,1349,86,E,5,36,E,5,77,E,5,9480,E,5,681,E,5,8556,E,5,362,E,5,9,B,8,99,C,9,28.4,C,8,25.7,C,8,85,E,9,1008,B,8,120,B,8,1.7,B,8,10000,B,8,2800,B,8,5.6,F,9,,,,,,,0.0,1,B,8,2
04/27/2006,08:00,639,1349,204,E,5,44,E,5,183,E,5,22661,E,5,2388,E,5,20429,E,5,961,E,5,9,A,7,99,C,9,29.1,A,7,26.6,A,7,86,E,9,1008,A,7,120,A,7,2.0,A,7,10000,A,7,3000,A,7,6.0,F,9,,,,,,,0.0,1,?,0,2
04/27/2006,09:00,914,1349,343,E,5,65,E,5,299,E,5,38344,E,5,4071,E,5,33607,E,5,1692,E,5,7,B,8,99,C,9,29.6,C,8,28.3,C,8,93,E,9,1008,B,8,120,B,8,2.7,B,8,10000,B,8,3000,B,8,6.7,F,9,,,,,,,0.0,1,?,0,2
04/27/2006,10:00,1130,1349,445,E,5,68,E,5,388,E,5,50194,E,5,4235,E,5,44105,E,5,2254,E,5,6,B,8,99,C,9,30.1,C,8,29.8,C,8,98,E,9,1007,B,8,40,B,8,3.3,B,8,10000,B,8,77777,B,8,7.5,F,9,,,,,,,0.0,1,?,0,2
04/27/2006,11:00,1273,1349,538,E,5,89,E,5,455,E,5,61073,E,5,5528,E,5,51998,E,5,2491,E,5,5,A,7,99,C,9,30.6,A,7,30.6,A,7,100,E,9,1007,B,8,40,A,7,4.0,A,7,10000,A,7,77777,A,7,7.9,F,9,,,,,,,0.0,1,?,0,2
04/27/2006,12:00,1334,1349,602,E,5,119,E,5,484,E,5,68544,E,5,7767,E,5,55541,E,5,2327,E,5,5,B,8,99,C,9,31.3,C,8,29.8,C,8,92,E,9,1006,B,8,40,B,8,4.7,B,8,10000,B,8,77777,B,8,7.5,F,9,,,,,,,0.0,1,?,0,2
04/27/2006,13:00,1307,1349,624,E,5,159,E,5,470,E,5,71247,E,5,10743,E,5,54046,E,5,2427,E,5,5,B,8,99,C,9,31.8,C,8,28.6,C,8,83,E,9,1006,B,8,50,B,8,5.3,B,8,10000,B,8,10500,B,8,6.9,F,9,,,,,,,0.0,1,?,0,2
04/27/2006,14:00,1195,1349,574,E,5,170,E,5,423,E,5,65192,E,5,11760,E,5,48414,E,5,2431,E,5,6,A,7,99,C,9,32.1,A,7,27.4,A,7,76,E,9,1005,A,7,50,A,7,6.0,A,7,10000,A,7,10500,A,7,6.3,F,9,,,,,,,0.0,1,?,0,2
